story_id,comment_id,parent_id,text,author,rating,post_url,post_title
14058423,395357547,0,,MadMilly,3,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395342189,0,24. Шлюшащие... )),user9850053,2,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395365013,0,ВЫЙграл🤮,user4708643,1,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395364791,0,Тюменский Илон Маск?,lRICol,1,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395363140,0,"У тебя слишком много денег, и ты хочешь, чтобы кто-то их отобрал?",ImperialDroid,1,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395352146,0,"в 15-м меме, что забавно, буквально сделали геометрически неизменяемую систему при помощи учебника по строймеху, это просто офигенно )",voron200,1,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395343561,0,На Робин Гуда девушку - она берёт у богатых и дает бедным),Ramen211,1,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395368966,0,Вы тоже сначала не могли понять нахрена дилдаки рисуют палочку или вы нормальные?,RZone,,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395365278,0,"До сих пор вздрагиваю от ""теоретической механики"". У нас был ебнутый на всю голову препод - все лекции травил байки о своей жизни, причем с таким уровнем котолампы, что можно улицы освещать (историю как он занимался боксом - реально пересказ Джека Лондона ""Мексиканец""), зато на экзамене спрашивал по полной.",IngvarI,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395362051,0,21 после душа даже лучше.,Noimaginator,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395353572,0,Одного,Sirus,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395353412,0,Кэп? П. 6,WolfKuda,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395349109,0,"Надо ссылку на третье фото. Хочу посмотреть, заслужила Элизабет плевки или нет",kefonepro,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395340644,0,"капец, я один узнал из какого клипа и группу из п. 9 ? я что такой старый?",bardakavardak,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395339124,0,2. У черепахи волосы дыбом встали.,PitonProsto,0,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058423,395336834,0,Первый нах,Mymbaka,,https://pikabu.ru/story/nesmeshnyie_kartinki_i_bayanyi_vecher_130626_14058423,"НеСмешные картинки и баяны, вечер 13.06.26"
14058350,395331812,0,Когда тебя снимает 5 не скрытых нихрена камер думаю любая другая реакция - постанова,Rimata,2,https://pikabu.ru/story/poluchaetsya_povezlo_s_zhenoy_14058350,Получается повезло с женой?
14058350,395331751,0,Нормальная реакция в нормальных отношениях,HarryPalkovi4,0,https://pikabu.ru/story/poluchaetsya_povezlo_s_zhenoy_14058350,Получается повезло с женой?
14059488,395366726,0,Тоже мне сравнили хуй с трамвайной ручкой.,user7464898,1,https://pikabu.ru/story/otvet_na_post_adam_kadyirov_stal_geroem_chechni_povtorno_14059488,Ответ на пост «Адам Кадыров стал Героем Чечни. Повторно»
14059476,395370117,0,Психи мохнастые...!!!,RedHassian,,https://pikabu.ru/story/vot_yeto_tryuk_14059476,Вот это трюк
14059476,395366431,0,попытка окукливания .,FebruaryDownpou,0,https://pikabu.ru/story/vot_yeto_tryuk_14059476,Вот это трюк
14059459,395365521,0,Не понял юмора. Ну и ладно.,oldquestion,3,https://pikabu.ru/story/yeto_byilo_u_kazhdogo_v_detstve_14059459,Это было у каждого в детстве
14059459,395365468,0,Юмор в чём,mamaproshi,2,https://pikabu.ru/story/yeto_byilo_u_kazhdogo_v_detstve_14059459,Это было у каждого в детстве
14059459,395366480,0,"Хз, никогда не ходил в гости к друзьям когда родители дома. В чем каиф сидеть тихо. Надо как Карлсон залетать и всё крушить и варенье обязательно все сожрать!",NSKMAKS,1,https://pikabu.ru/story/yeto_byilo_u_kazhdogo_v_detstve_14059459,Это было у каждого в детстве
14059459,395366189,0,"Показано, как должен вести себя нищий в гостях у небогатого.",user11280666,1,https://pikabu.ru/story/yeto_byilo_u_kazhdogo_v_detstve_14059459,Это было у каждого в детстве
14059459,395366359,0,На месте подруги должен быть пацан со всеми вытекающими.,user7464898,0,https://pikabu.ru/story/yeto_byilo_u_kazhdogo_v_detstve_14059459,Это было у каждого в детстве
14059456,395365598,0,10 часов https://youtu.be/HNkLtNa8e74 YouTube ● 10:00:52,Daisuke.Nogami,2,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059456,395365895,0,Пиздатая песня,hogzone,1,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059456,395365865,0,А перевод можно?,hogzone,1,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059456,395365670,0,это не словацкая и ньюджерсийская песня,i.skuff,1,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059456,395367712,0,Под такую песню можно ездить только по встречке.,HappyTalkie,,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059456,395365159,0,Ебанаты какие-то поют. Нету такой песни в Словакии,BestHerSGor,1,https://pikabu.ru/story/yeta_slovatskaya_detskaya_pesenka_voobshche_ne_pokhozha_na_detskuyu_14059456,Эта словацкая детская песенка вообще не похожа на детскую
14059437,395364934,0,"Нет, Петрович, чатбот не разгрузит за тебя фуру с металлом для литейки",abelkinz,1,https://pikabu.ru/story/budushchee_nastupilo_i_mechtyi_sbyilis_14059437,Будущее наступило и мечты сбылись?
14059437,395364538,0,Зарплата зарплата перешла на чатгапта :) :),AndreichXC,1,https://pikabu.ru/story/budushchee_nastupilo_i_mechtyi_sbyilis_14059437,Будущее наступило и мечты сбылись?
14059436,395366058,0,"Нормальный, адекватный парень. А на хрена новый, если тот что есть, его устраивает?",user7096471,20,https://pikabu.ru/story/otvet_na_post_chto_za_pokolenie_14059436,Ответ на пост «Что за поколение»
